20,31,15,3,7,18,22,17,21,30,20,8,14,21,19,13,12,19,1,2,31,14,17,30,17,25,18,20,19,13,10,7,13,25,17,23,27,1,13,4,21,26,23,11,30,12,5,13,30,6
17,21,16,22,2,16,22,7,12,16,13,29,10,28,15,1,1,10,18,29,10,22,3,10,15,5,19,28,31,8,24,15,25,24,16,31,25,9,27,31,16,13,8,24,2,13,8,17,20,19
8,22,8,28,25,27,22,29,19,3,17,0,7,20,30,15,16,14,4,1,10,30,18,25,28,4,23,28,16,1,30,11,21,27,4,30,20,19,27,13,16,3,8,10,10,30,12,8,24,10
12,4,11,5,0,22,10,5,2,5,13,12,14,17,11,12,2,13,20,13,16,1,16,10,21,5,29,29,15,14,11,13,17,11,10,20,16,18,4,22,9,24,31,28,17,18,26,14,6,10
12,9,12,27,23,17,28,29,2,15,8,25,5,15,23,14,10,22,27,25,15,23,9,7,15,3,23,14,22,15,26,30,4,5,27,28,3,0,12,9,1,12,10,5,15,12,14,13,16,22
22,15,4,0,3,30,6,20,4,9,13,31,30,11,28,1,18,3,12,8,29,13,0,22,8,7,19,23,24,27,31,1,4,9,0,14,13,3,23,30,16,8,0,13,8,31,9,24,28,10
2,2,17,3,16,13,20,15,11,6,26,8,11,10,17,25,9,31,19,29,20,31,18,0,30,30,26,30,6,3,10,29,30,10,3,14,3,3,29,24,5,31,5,11,30,18,10,9,11,7
21,9,13,8,3,18,4,23,22,28,21,3,3,15,11,6,10,12,30,22,11,24,4,4,30,19,16,17,31,19,2,17,18,22,7,10,16,8,18,4,16,17,24,16,4,13,19,2,29,21
25,16,24,31,27,31,22,1,21,12,5,27,20,26,7,13,6,12,11,12,9,10,14,28,4,20,17,18,22,30,19,25,25,14,6,27,15,18,16,3,7,14,11,2,28,5,21,0,28,7
22,16,25,20,7,22,4,8,22,7,0,6,30,2,23,4,16,20,6,10,12,12,9,3,13,2,11,2,8,2,1,20,11,21,2,10,3,9,0,25,2,26,26,14,20,12,28,26,22,26
18,27,20,0,3,16,13,3,15,16,14,0,11,9,23,5,1,29,9,12,28,14,12,26,0,8,14,26,7,6,29,28,1,20,6,4,13,28,1,26,17,6,28,13,21,24,15,19,29,7
18,2,10,0,17,3,5,21,5,7,3,12,19,28,22,0,5,9,11,8,31,31,15,30,18,11,7,5,1,13,31,8,0,30,1,10,29,3,21,17,20,26,1,16,20,2,21,18,8,21
1,9,2,5,20,22,9,10,14,1,20,26,16,15,17,18,28,20,21,22,1,28,30,12,16,0,7,7,24,13,19,11,30,20,9,7,12,6,21,13,2,6,13,2,29,16,15,14,16,6
8,11,15,16,20,31,24,31,16,12,13,20,18,17,8,26,13,12,31,23,23,19,5,28,29,3,2,9,25,19,10,9,27,9,26,31,28,30,5,20,18,24,9,3,0,26,19,4,31,30
21,11,22,25,10,14,12,8,21,12,6,26,15,21,16,25,28,8,24,17,24,31,11,14,25,28,16,6,26,12,27,30,3,27,17,19,26,8,15,3,24,5,10,7,10,20,25,23,21,11
6,5,28,2,27,26,1,13,26,4,1,22,22,8,7,13,4,17,29,7,5,29,3,24,20,2,4,11,3,29,5,15,3,21,10,1,21,7,10,28,2,25,21,19,3,18,18,17,31,14
23,17,11,15,18,5,21,21,31,14,29,12,10,22,23,1,30,3,25,25,7,13,21,13,2,6,18,11,9,18,21,29,7,23,2,19,21,28,27,27,2,24,1,18,16,3,31,24,7,23
21,5,1,4,12,10,19,7,30,13,30,2,1,28,27,18,27,2,6,4,1,5,22,9,29,3,25,24,24,25,9,0,27,18,6,23,17,17,2,14,23,18,21,1,14,20,23,18,14,21
28,13,0,12,31,17,27,26,19,18,18,28,10,26,25,17,22,27,28,21,26,17,6,1,19,1,26,15,1,29,18,20,27,16,11,28,0,27,11,3,7,1,7,26,24,26,18,4,11,30
8,28,18,4,3,10,0,22,26,4,11,29,10,3,6,26,12,24,6,31,22,27,25,19,6,5,0,14,20,6,6,9,6,17,11,4,11,20,27,26,26,0,20,4,11,26,31,20,7,28
13,28,4,14,12,12,28,29,11,14,3,6,1,29,12,2,24,29,23,25,5,13,18,31,30,21,13,12,26,17,4,21,7,8,9,29,2,8,4,11,13,19,10,11,5,9,17,14,4,28
20,11,21,24,1,4,24,15,17,8,5,22,0,6,9,1,18,21,14,26,29,17,13,7,29,2,12,13,14,26,11,26,24,22,26,4,11,8,26,25,7,24,6,15,25,23,28,19,14,18
3,25,9,27,5,8,19,8,16,22,15,25,28,30,14,11,1,8,13,28,21,21,25,9,23,5,1,19,26,19,21,27,3,13,16,13,31,30,24,2,14,3,7,4,17,9,10,17,13,13
12,16,21,4,22,12,2,23,14,3,11,27,12,18,3,0,26,15,1,14,27,5,26,26,17,3,29,19,8,15,16,18,4,19,1,29,8,15,18,5,4,25,6,17,3,3,26,31,5,20
14,14,0,7,17,26,21,29,0,4,1,29,27,6,20,4,1,12,9,2,25,20,8,16,15,24,22,13,1,7,21,5,1,5,17,16,13,16,5,0,14,1,14,11,3,24,20,4,26,10
18,25,5,23,11,19,1,0,5,16,29,13,26,7,3,23,25,31,25,9,13,5,25,10,20,29,3,1,12,18,27,4,24,16,22,5,18,28,8,27,4,15,24,10,24,16,26,28,15,22
28,11,23,3,15,10,27,9,31,13,3,31,3,22,3,11,2,1,2,9,5,9,27,17,13,18,3,12,14,13,25,5,12,17,11,11,26,8,16,18,3,2,23,11,25,31,1,15,26,11
29,9,27,24,10,4,21,27,7,17,9,17,13,20,30,9,1,29,26,12,28,5,15,6,14,0,25,15,31,6,19,26,29,25,20,6,22,9,6,25,21,21,14,13,27,3,24,20,18,29
24,31,26,7,27,1,25,24,14,18,26,22,12,8,29,19,31,7,20,26,19,17,19,2,7,20,28,11,31,25,19,25,30,30,31,24,18,6,14,22,29,23,23,15,24,12,21,16,10,11
28,15,11,6,1,25,29,15,29,23,14,29,24,31,19,24,0,19,30,13,16,15,14,20,13,17,7,16,2,24,19,26,20,14,14,1,31,4,9,31,5,6,26,29,25,21,23,18,11,2
22,21,0,0,24,26,11,21,9,7,1,17,8,16,8,25,30,24,15,27,15,1,28,9,12,23,2,11,21,10,12,1,21,12,20,24,19,25,27,0,23,10,12,19,1,13,29,6,3,21
2,15,21,23,10,13,19,7,23,16,23,6,1,29,25,20,5,17,8,30,6,30,20,12,16,10,30,10,19,30,0,29,2,9,11,27,24,0,17,24,28,4,3,7,22,31,5,10,4,19
